Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Grimm,Original,1857,Grimm,Sneewittchen,33,„Wie bist du in unser Haus gekommen?“ sprachen weiter die Zwerge.,curiosity
Grimm,Original,1857,Grimm,Sneewittchen,34,"Da erzählte es ihnen dass seine Stiefmutter es hätte wollen umbringen lassen, der Jäger hätte ihm aber das Leben geschenkt, und da wär es gelaufen den ganzen Tag, bis es endlich ihr Häuslein gefunden hätte.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,35,"Die Zwerge sprachen „willst du unsern Haushalt versehen, kochen, betten, waschen, nähen und stricken, und willst du alles ordentlich und reinlich halten, so kannst du bei uns bleiben, und es soll dir an nichts fehlen.“ „Ja,“ sagte Sneewittchen, „von Herzen gern,“ und blieb bei ihnen.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,36,"Es hielt ihnen das Haus in Ordnung: Morgens gingen sie in die Berge und suchten Erz und Gold, Abends kamen sie wieder, und da musste ihr Essen bereit sein.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,37,"Den Tag über war das Mädchen allein, da warnten es die guten Zwerglein und sprachen „hüte dich vor deiner Stiefmutter, die wird bald wissen dass du hier bist; laß ja niemand herein.“

Die Königin aber, nachdem sie Sneewittchens Lunge und Leber glaubte gegessen zu haben, dachte nicht anders als sie wäre wieder die erste und allerschönste, trat vor ihren Spiegel und sprach

„Spieglein, Spieglein an der Wand,
wer ist die schönste im ganzen Land?“

Da antwortete der Spiegel

„Frau Königin, ihr seid die schönste hier,
aber Sneewittchen über den Bergen
bei den sieben Zwergen
ist noch tausendmal schöner als ihr.“

Da erschrak sie, denn sie wusste, dass der Spiegel keine Unwahrheit sprach, und merkte dass der Jäger sie betrogen hatte, und Sneewittchen noch am Leben war.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,38,"Und da sann und sann sie aufs neue, wie sie es umbringen wollte; denn so lange sie nicht die schönste war im ganzen Land, ließ ihr der Neid keine Ruhe.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,39,"Und als sie sich endlich etwas ausgedacht hatte, färbte sie sich das Gesicht, und kleidete sich wie eine alte Krämerin, und war ganz unkenntlich.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,40,"In dieser Gestalt ging sie über die sieben Berge zu den sieben Zwergen, klopfte an die Türe, und rief „schöne Ware feil!",neutral
Grimm,Original,1857,Grimm,Sneewittchen,41,"feil!“ Sneewittchen guckte zum Fenster heraus und rief „guten Tag, liebe Frau, was habt ihr zu verkaufen?“ „Gute Ware, schöne Ware,“ antwortete sie, „Schnürriemen von allen Farben,“ und holte einen hervor, der aus bunter Seide geflochten war.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,42,"„Die ehrliche Frau kann ich herein lassen“ dachte Sneewittchen, riegelte die Türe auf und kaufte sich den hübschen Schnürriemen.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,43,"„Kind,“ sprach die Alte, „wie du aussiehst!",neutral
Grimm,Original,1857,Grimm,Sneewittchen,44,"komm, ich will dich einmal ordentlich schnüren.“ Sneewittchen hatte kein Arg, stellte sich vor sie, und ließ sich mit dem neuen Schnürriemen schnüren: aber die Alte schnürte geschwind und schnürte so fest, dass dem Sneewittchen der Atem verging, und es für tot hinfiel.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,45,"„Nun bist du die schönste gewesen“ sprach sie, und eilte hinaus.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,46,"Nicht lange darauf, zur Abendzeit, kamen die sieben Zwerge nach Haus, aber wie erschraken sie, als sie ihr liebes Sneewittchen auf der Erde liegen sahen; und es regte und bewegte sich nicht, als wäre es tot.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,47,"Sie hoben es in die Höhe, und weil sie sahen dass es zu fest geschnürt war, schnitten sie den Schnürriemen entzwei: da fing es an ein wenig zu atmen, und ward nach und nach wieder lebendig.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,48,"Als die Zwerge hörten was geschehen war, sprachen sie, „die alte Krämerfrau war niemand als die gottlose Königin: hüte dich und laß keinen Menschen herein, wenn wir nicht bei dir sind.“

Das böse Weib aber, als es nach Haus gekommen war, ging vor den Spiegel und fragte

„Spieglein, Spieglein an der Wand,
wer ist die schönste im ganzen Land?“

Da antwortete er wie sonst

„Frau Königin, ihr seid die schönste hier,
aber Sneewittchen über den Bergen
bei den sieben Zwergen
ist noch tausendmal schöner als ihr.“

Als sie das hörte, lief ihr alles Blut zum Herzen, so erschrak sie, denn sie sah wohl dass Sneewittchen wieder lebendig geworden war.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,49,"„Nun aber,“ sprach sie, „will ich etwas aussinnen, das dich zu Grunde richten soll,“ und mit Hexenkünsten, die sie verstand, machte sie einen giftigen Kamm.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,50,Dann verkleidete sie sich und nahm die Gestalt eines andern alten Weibes an.,neutral
Grimm,Original,1857,Grimm,Sneewittchen,51,"So ging sie hin über die sieben Berge zu den sieben Zwergen, klopfte an die Türe, und rief „gute Ware feil!",neutral
Grimm,Original,1857,Grimm,Sneewittchen,52,"feil!“ Sneewittchen schaute heraus und sprach „geht nur weiter, ich darf niemand hereinlassen.“ „Das Ansehen wird dir doch erlaubt sein“ sprach die Alte, zog den giftigen Kamm heraus und hielt ihn in die Höhe.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,53,"Da gefiel er dem Kinde so gut, dass es sich betören ließ und die Türe öffnete.",love
Grimm,Original,1857,Grimm,Sneewittchen,54,"Als sie des Kaufs einig waren, sprach die Alte „nun will ich dich einmal ordentlich kämmen.“ Das arme Sneewittchen dachte an nichts, und ließ die Alte gewähren, aber kaum hatte sie den Kamm in die Haare gesteckt, als das Gift darin wirkte, und das Mädchen ohne Besinnung niederfiel.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,55,"„Du Ausbund von Schönheit,“ sprach das boshafte Weib, „jetzt ists um dich geschehen,“ und ging fort.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,56,"Zum Glück aber war es bald Abend, wo die sieben Zwerglein nach Haus kamen.",gratitude
Grimm,Original,1857,Grimm,Sneewittchen,57,"Als sie Sneewittchen wie tot auf der Erde liegen sahen, hatten sie gleich die Stiefmutter in Verdacht, suchten nach, und fanden den giftigen Kamm, und kaum hatten sie ihn herausgezogen, so kam Sneewittchen wieder zu sich, und erzählte was vorgegangen war.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,58,Da warnten sie es noch einmal auf seiner Hut zu sein und niemand die Türe zu öffnen.,neutral
Grimm,Original,1857,Grimm,Sneewittchen,59,"Die Königin stellte sich daheim vor den Spiegel und sprach

„Spieglein, Spieglein an der Wand,
wer ist die schönste im ganzen Land?“

Da antwortete er, wie vorher,

„Frau Königin, ihr seid die schönste hier,
aber Sneewittchen über den Bergen
bei den sieben Zwergen
ist doch noch tausendmal schöner als ihr.“

Als sie den Spiegel so reden hörte, zitterte und bebte sie vor Zorn.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,60,"„Sneewittchen soll sterben,“ rief sie, „und wenn es mein eignes Leben kostet.“ Darauf ging sie in eine ganz verborgene einsame Kammer, wo niemand hinkam, und machte da einen giftigen giftigen Apfel.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,61,"Äußerlich sah er schön aus, weiss mit roten Backen, dass jeder, der ihn erblickte, Lust danach bekam, aber wer ein Stückchen davon aß, der musste sterben.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,62,"Als der Apfel fertig war, färbte sie sich das Gesicht, und verkleidete sich in eine Bauersfrau, und so ging sie über die sieben Berge zu den sieben Zwergen.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,63,"Sie klopfte an, Sneewittchen streckte den Kopf zum Fenster heraus, und sprach „ich darf keinen Menschen einlassen, die sieben Zwerge haben mirs verboten.“ „Mir auch recht,“ antwortete die Bäurin, „meine Äpfel will ich schon los werden.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,64,"Da, einen will ich dir schenken.“ „Nein,“ sprach Sneewittchen, „ich darf nichts annehmen.“ „Fürchtest du dich vor Gift?“ sprach die Alte, „siehst du, da schneide ich den Apfel in zwei Teile; den roten Backen iss du, den weißen will ich essen.“ Der Apfel war aber so künstlich gemacht, dass der rote Backen allein vergiftet war.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,65,"Sneewittchen lusterte den schönen Apfel an, und als es sah, dass die Bäurin davon aß, so konnte es nicht länger widerstehen, streckte die Hand hinaus und nahm die giftige Hälfte.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,66,"Kaum aber hatte es einen Bissen davon im Mund, so fiel es tot zur Erde nieder.",love
Grimm,Original,1857,Grimm,Sneewittchen,67,"Da betrachtete es die Königin mit grausigen Blicken und lachte überlaut, und sprach „weiss wie Schnee, rot wie Blut, schwarz wie Ebenholz!",amusement
Grimm,Original,1857,Grimm,Sneewittchen,68,"diesmal können dich die Zwerge nicht wieder erwecken.“ Und als sie daheim den Spiegel befragte,

„Spieglein, Spieglein an der Wand,
wer ist die schönste im ganzen Land?“

so antwortete er endlich

„Frau Königin, ihr seid die schönste im Land.“

Da hatte ihr neidisches Herz Ruhe, so gut ein neidisches Herz Ruhe haben kann.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,69,"Die Zwerglein, wie sie Abends nach Haus kamen, fanden Sneewittchen auf der Erde liegen, und es ging kein Atem mehr aus seinem Mund, und es war tot.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,70,"Sie hoben es auf, suchten ob sie was giftiges fänden, schnürten es auf, kämmten ihm die Haare, wuschen es mit Wasser und Wein, aber es half alles nichts; das liebe Kind war tot und blieb tot.",sadness
Grimm,Original,1857,Grimm,Sneewittchen,71,"Sie legten es auf eine Bahre und setzten sich alle siebene daran und beweinten es, und weinten drei Tage lang.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,72,"Da wollten sie es begraben, aber es sah noch so frisch aus wie ein lebender Mensch, und hatte noch seine schönen roten Backen.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,73,"Sie sprachen „das können wir nicht in die schwarze Erde versenken,“ und ließen einen durchsichtigen Sarg von Glas machen, dass man es von allen Seiten sehen konnte, legten es hinein, und schrieben mit goldenen Buchstaben seinen Namen darauf, und dass es eine Königstochter wäre.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,74,"Dann setzten sie den Sarg hinaus auf den Berg, und einer von ihnen blieb immer dabei, und bewachte ihn.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,75,"Und die Tiere kamen auch und beweinten Sneewittchen, erst eine Eule, dann ein Rabe, zuletzt ein Täubchen.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,76,"Nun lag Sneewittchen lange lange Zeit in dem Sarg und verweste nicht, sondern sah aus als wenn es schliefe, denn es war noch so weiss als Schnee, so rot als Blut, und so schwarzhaarig wie Ebenholz.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,77,"Es geschah aber, dass ein Königssohn in den Wald geriet und zu dem Zwergenhaus kam, da zu übernachten.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,78,"Er sah auf dem Berg den Sarg, und das schöne Sneewittchen darin, und las was mit goldenen Buchstaben darauf geschrieben war.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,79,"Da sprach er zu den Zwergen „lasst mir den Sarg, ich will euch geben, was ihr dafür haben wollt.“ Aber die Zwerge antworteten „wir geben ihn nicht um alles Gold in der Welt.“ Da sprach er „so schenkt mir ihn, denn ich kann nicht leben ohne Sneewittchen zu sehen, ich will es ehren und hochachten wie mein Liebstes.“ Wie er so sprach, empfanden die guten Zwerglein Mitleiden mit ihm und gaben ihm den Sarg.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,80,Der Königssohn ließ ihn nun von seinen Dienern auf den Schultern forttragen.,neutral
Grimm,Original,1857,Grimm,Sneewittchen,81,"Da geschah es, dass sie über einen Strauch stolperten, und von dem Schüttern fuhr der giftige Apfelgrütz, den Sneewittchen abgebissen hatte, aus dem Hals.",anger
Grimm,Original,1857,Grimm,Sneewittchen,82,"Und nicht lange so öffnete es die Augen, hob den Deckel vom Sarg in die Höhe, und richtete sich auf, und war wieder lebendig.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,83,"„Ach Gott, wo bin ich?“ rief es.",amusement
Grimm,Original,1857,Grimm,Sneewittchen,84,"Der Königssohn sagte voll Freude „du bist bei mir,“ und erzählte was sich zugetragen hatte und sprach „ich habe dich lieber als alles auf der Welt; komm mit mir in meines Vaters Schloss, du sollst meine Gemahlin werden.“ Da war ihm Sneewittchen gut und ging mit ihm, und ihre Hochzeit ward mit großer Pracht und Herrlichkeit angeordnet.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,85,Zu dem Fest wurde aber auch Sneewittchens gottlose Stiefmutter eingeladen.,neutral
Grimm,Original,1857,Grimm,Sneewittchen,86,"Wie sie sich nun mit schönen Kleidern angetan hatte, trat sie vor den Spiegel und sprach

„Spieglein, Spieglein an der Wand,
wer ist die schönste im ganzen Land?“

Der Spiegel antwortete

„Frau Königin, ihr seid die schönste hier,
aber die junge Königin ist tausendmal schöner als ihr.“

Da stieß das böse Weib einen Fluch aus, und ward ihr so angst, so angst, dass sie sich nicht zu lassen wusste.",admiration
Grimm,Original,1857,Grimm,Sneewittchen,87,"Sie wollte zuerst gar nicht auf die Hochzeit kommen: doch ließ es ihr keine Ruhe, sie musste fort und die junge Königin sehen.",neutral
Grimm,Original,1857,Grimm,Sneewittchen,88,"Und wie sie hineintrat, erkannte sie Sneewittchen, und vor Angst und Schrecken stand sie da und konnte sich nicht regen.",fear
Grimm,Original,1857,Grimm,Sneewittchen,89,Aber es waren schon eiserne Pantoffeln über Kohlenfeuer gestellt und wurden mit Zangen herein getragen und vor sie hingestellt.,neutral
Grimm,Original,1857,Grimm,Sneewittchen,90,"Da musste sie in die rothglühenden Schuhe treten und so lange tanzen, bis sie tot zur Erde fiel.",neutral
Grimm,Original,1857,Grimm,Rapunzel,1,"Rapunzel

Es war einmal ein Mann und eine Frau, die wünschten sich schon lange vergeblich ein Kind, endlich machte sich die Frau Hoffnung der liebe Gott werde ihren Wunsch erfüllen.",desire
Grimm,Original,1857,Grimm,Rapunzel,2,"Die Leute hatten in ihrem Hinterhaus ein kleines Fenster, daraus konnte man in einen prächtigen Garten sehen, der voll der schönsten Blumen und Kräuter stand; er war aber von einer hohen Mauer umgeben, und niemand wagte hinein zu gehen, weil er einer Zauberin gehörte, die große Macht hatte und von aller Welt gefürchtet ward.",neutral
Grimm,Original,1857,Grimm,Rapunzel,3,"Eines Tags stand die Frau an diesem Fenster und sah in den Garten hinab, da erblickte sie ein Beet, das mit den schönsten Rapunzeln bepflanzt war: und sie sahen so frisch und grün aus, dass sie lüstern ward und das größte Verlangen empfand von den Rapunzeln zu essen.",admiration
Grimm,Original,1857,Grimm,Rapunzel,4,"Das Verlangen nahm jeden Tag zu, und da sie wusste dass sie keine davon bekommen konnte, so fiel sie ganz ab, sah blaß und elend aus.",neutral
Grimm,Original,1857,Grimm,Rapunzel,5,"Da erschrak der Mann und fragte „was fehlt dir, liebe Frau?“ „Ach,“ antwortete sie, „wenn ich keine Rapunzeln aus dem Garten hinter unserm Hause zu essen kriege, so 
sterbe ich.“ Der Mann, der sie lieb hatte, dachte „eh du deine Frau sterben lässest, holst du ihr von den Rapunzeln, es mag kosten was es will.“ In der Abenddämmerung stieg er also über die Mauer in den Garten der Zauberin, stach in aller Eile eine Hand voll Rapunzeln und brachte sie seiner Frau.",neutral
Grimm,Original,1857,Grimm,Rapunzel,6,Sie machte sich sogleich Salat daraus und aß sie in voller Begierde auf.,curiosity
Grimm,Original,1857,Grimm,Rapunzel,7,"Sie hatten ihr aber so gut, so gut geschmeckt, dass sie den andern Tag noch dreimal so viel Lust bekam.",admiration
Grimm,Original,1857,Grimm,Rapunzel,8,"Sollte sie Ruhe haben, so musste der Mann noch einmal in den Garten steigen.",neutral
Grimm,Original,1857,Grimm,Rapunzel,9,"Er machte sich also in der Abenddämmerung wieder hinab, als er aber die Mauer herabgeklettert war, erschrak er gewaltig, denn er sah die Zauberin vor sich stehen.",neutral
Grimm,Original,1857,Grimm,Rapunzel,10,"„Wie kannst du es wagen,“ sprach sie mit zornigem Blick, „in meinen Garten zu steigen und wie ein Dieb mir meine Rapunzeln zu stehlen?",anger
