Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Original,1837,Andersen,Die kleine Seejungfer,99,"Die
Wogen stiegen auf wie große, schwarze Berge, die
sich über die Masten wälzen wollten, aber das Schiff
tauchte wie ein Schwan zwischen den hohen Wogen
nieder und ließ sich wieder emportragen auf die
aufgetürmten Wasser.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,100,"Der kleinen Seejungfer schien
es eine recht lustige Fahrt zu sein, aber den Seeleuten
erschien es ganz und gar nicht so.",amusement
Andersen,Original,1837,Andersen,Die kleine Seejungfer,101,"Das Schiff knackte
und krachte, die dicken Planken bogen sich bei den
starken Stößen, mit denen sich die See gegen das
Schiff warf, der Mast brach mitten durch, als ob er ein
Rohr wäre, und das Schiff schlingerte auf die Seite,
während das Wasser in den Raum drang.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,102,"Nun sah die
kleine Seejungfer, daß sie in Gefahr waren.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,103,"Sie mußte
sich selbst in acht nehmen, vor den Balken und
Schiffstrümmern, die auf dem Wasser trieben.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,104,"Einen
Augenblick war es so kohlschwarze Finsternis, daß sie
nicht das mindeste gewahren konnte, aber wenn es
dann blitzte, wurde es wieder so hell, daß sie alle auf
dem Schiffe erkennen konnte; jeder tummelte sich, so
gut er konnte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,105,"Besonders suchte sie nach dem jungen
Prinzen, und sie sah ihn, als das Schiff verschwand, in
das tiefe Meer versinken.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,106,"Zuerst war sie sehr froh
darüber, denn nun kam er ja zu ihr herunter, aber dann
erinnerte sie sich, daß Menschen nicht unter dem
Wasser leben können, daß er also nur als Toter
hinunter zu ihres Vaters Schloß gelangen konnte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,107,"Nein, sterben durfte er nicht; deshalb schwamm sie hin
zwischen die Balken und Planken, die auf dem Meere
trieben, und vergaß ganz daß sie von ihnen hätte
zermalmt werden können.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,108,"Sie tauchte tief unter das
Wasser, stieg wieder empor zwischen den Wogen und
gelangte so zuletzt zu dem jungen Prinzen hin, der
kaum mehr in der stürmischen See schwimmen
konnte, seine Arme und Beine begannen zu ermatten,

die schönen Augen schlossen sich, und er wäre
gestorben, wenn nicht die kleine Seejungfer dazu
gekommen wäre.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,109,"Sie hielt seinen Kopf über Wasser
und ließ sich so von den Wogen mit ihm treiben,
wohin sie wollten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,110,"Am Morgen war das Unwetter vorüber, vom Schiffe
war nicht ein Span mehr zu sehen, die Sonne stieg rot
empor und glänzte über dem Wasser, und es war
gerade, als ob des Prinzen Wangen Leben dadurch
erhielten, aber die Augen blieben geschlossen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,111,"Die
Seejungfer küßte seine hohe, schöne Stirn und strich
sein nasses Haar zurück, sie dachte, daß er dem
Marmorbilde unten in ihrem kleinen Garten gliche,
und sie küßte ihn wieder und wünschte, daß er doch
leben möchte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,112,"Nun sah sie vor sich das feste Land, hohe blaue Berge,
auf deren Gipfel der weiße Schnee schimmerte, als ob
Schwäne dort oben lägen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,113,"Unten an der Küste waren
herrliche grüne Wälder, und vorn lag eine Kirche oder
ein Kloster, das wußte sie nicht recht, aber ein
Gebäude war es.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,114,"Zitronen- und Apfelsinenbäume
wuchsen dort im Garten, und vor den Toren standen
große Palmenbäume.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,115,"Die See bildete hier eine kleine
Bucht, da war es ganz still, aber sehr tief.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,116,"Bis dicht zu
den Klippen, wo der feine, weiße Sand angespült lag,
schwamm sie mit dem schönen Prinzen, legte ihn in
den Sand, und sorgte besonders dafür, daß der Kopf
hoch im warmen Sonnenschein lag.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,117,"Nun läuteten die Glocken in dem großen weißen
Gebäude, und es kamen viele junge Mädchen durch
den Garten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,118,"Da schwamm die kleine Seejungfer etwas
weiter hinaus hinter ein paar große Felsen, die aus dem
Meere aufragten, bedeckte ihre Brust und ihr Haar mit
Meerschaum, so daß niemand ihr kleines Antlitz sehen
konnte, und dann paßte sie auf, wer zu dem armen
Prinzen kommen würde.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,119,"Es dauerte nicht lange, bis ein junges Mädchen dahin
kam.",realization
Andersen,Original,1837,Andersen,Die kleine Seejungfer,120,"Sie schien sehr erschrocken, aber nur einen
Augenblick, dann holte sie mehrere Leute herbei, und
die Seejungfer sah, daß der Prinz wieder zu sich kam
und alle anlächelte, aber hinaus zu ihr lächelte er nicht,
er wußte ja auch nicht, daß sie ihn gerettet hatte; sie
wurde sehr traurig, und als er in das große Gebäude
geführt wurde, tauchte sie betrübt ins Wasser hinab
und kehrte heim zu ihres Vaters Schloß.",sadness
Andersen,Original,1837,Andersen,Die kleine Seejungfer,121,"Immer war sie still und gedankenvoll gewesen, aber
nun wurde sie es noch weit mehr.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,122,"Die Schwestern
fragten sie, was sie das erste Mal dort oben gesehen
habe, aber sie erzählte nichts.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,123,"die

sagten

Manchen Abend und Morgen stieg sie auf zu der
Stelle, wo sie den Prinzen verlassen hatte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,124,"Sie sah des
Gartens Früchte reifen und gepflückt werden, sie sah
den Schnee auf den hohen Bergen schmelzen, aber den
Prinzen sah sie nicht, und deshalb kehrte sie immer
betrübter heim.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,125,"Es war ihr einziger Trost, in dem
kleinen Garten zu sitzen und ihre Arme um das schöne
Marmorbild, das dem Prinzen glich, zu schlingen, aber
ihre Blumen pflegte sie nicht, sie wuchsen wie in einer
Wildnis über die Gänge hinaus und flochten ihre
langen Stiele und Blätter in die Zweige der Bäume, so
daß es dort ganz dunkel war.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,126,"Zuletzt konnte sie es nicht länger aushalten und sagte
es einer von ihren Schwestern, und so bekamen es
schnell all die anderen zu wissen, aber nicht mehr als
sie und noch ein paar Seejungfern, die es niemand
weitersagten, als ihren allernächsten Freundinnen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,127,"Eine von diesen wußte, wer der Prinz war, sie hatte
auch das Fest auf dem Schiffe gesehen und wußte,
woher er war und wo sein Königreich lag.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,128,"""Komm, Schwesterchen""
anderen
Prinzessinnen, und Arm in Arm stiegen sie in einer
langen Reihe aus dem Meere empor, dorthin, wo sie
des Prinzen Schloß wußten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,129,"Dies war aus einer hellgelb glänzenden Steinart
aufgeführt, mit großen Marmortreppen, von denen eine
gerade bis zum Meere hinunter führte.",approval
Andersen,Original,1837,Andersen,Die kleine Seejungfer,130,"Prächtige
vergoldete Kuppeln erhoben sich über dem Dache, und
zwischen den Säulen, die das ganze Gebäude
umkleideten, standen Marmorbilder, die sahen aus, als
ob sie Leben hätten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,131,"Durch das klare Glas in den
hohen Fenstern konnte man
in die prächtigsten
Gemächer hineinsehen, wo kostbare Seidengardinen
und Teppiche hingen und die Wände mit großen
Gemälden geschmückt waren, so daß es ein wahres
Vergnügen war, alles anzusehen.",approval
Andersen,Original,1837,Andersen,Die kleine Seejungfer,132,"Mitten in dem
größten Saal plätscherte ein großer Springbrunnen,
seine Strahlen
sprangen hoch auf gegen die
Glaskuppel in der Decke, wo hindurch die Sonne auf
das Wasser und die herrlichen Pflanzen schien, die in
dem großen Marmorbecken wuchsen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,133,"Nun wußte sie, wo er wohnte, und so brachte sie
manchen Abend und manche Nacht dort auf dem
Wasser zu.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,134,"Sie schwamm dem Lande weit näher, als es
eine der anderen je gewagt hatte, ja sie drang bis weit
in den schmalen Kanal unter dem prächtigen
Marmoraltan ein, der einen langen Schatten über das
Wasser warf.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,135,"Hier saß sie und sah auf den jungen
in dem klaren
Prinzen, der sich ganz allein

ihrem

Mondschein glaubte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,136,"An manchem Abend sah sie ihn mit Musik und
wehenden Flaggen
in seinem prächtigen Boot
davonsegeln.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,137,"Sie lugte zwischen dem grünen Schilfe
hervor, und wenn der Wind mit
langen
silberweißen Schleier spielte und jemand das sah,
dachte er, es sei ein Schwan, der seine Flügel höbe.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,138,"Sie hörte in mancher Nacht, wenn die Fischer mit
Fackeln auf dem Meer lagen, daß viel Gutes von dem
jungen Prinzen berichtet wurde, und da freute sie sich,
daß sie ihn gerettet hatte, als er halbtot auf den Wogen
trieb, und sie dachte daran, wie fest sein Haupt an ihrer
Brust geruht hatte, und wie innig sie ihn da geküßt
hatte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,139,"Aber er wußte nichts davon und konnte nicht
einmal von ihr träumen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,140,"Mehr und mehr kam sie dazu, die Menschen zu lieben,
und mehr und mehr wünschte sie, zu
ihnen
hinaufsteigen zu können, denn die Menschenwelt
erschien ihr weit größer als die ihre.",love
Andersen,Original,1837,Andersen,Die kleine Seejungfer,141,"Sie konnten zu
Schiff über die Meere fliegen, auf die hohen Berge
weit über den Wolken steigen, und ihre Länder
erstreckten sich mit Wäldern und Feldern weiter, als
sie blicken konnte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,142,"Da war so vieles, was sie gern
wissen wollte, aber die Schwestern konnten ihr auf
viele Fragen keine Antwort geben, deshalb fragte sie
die alte Großmutter, denn diese kannte die höhere
Welt, wie sie sehr richtig die Länder oberhalb des
Meeres nannte, recht gut.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,143,"""Wenn die Menschen nicht ertrinken,"" fragte die
kleine Seejungfer, ""können sie dann ewig leben?",curiosity
Andersen,Original,1837,Andersen,Die kleine Seejungfer,144,"Sterben sie nicht, wie wir hier unten im Meere?""",curiosity
Andersen,Original,1837,Andersen,Die kleine Seejungfer,145,"""Ja,"" sagte die Alte, ""sie müssen auch sterben, und ihre
Lebenszeit ist sogar noch kürzer als die unsere.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,146,"Wir
können dreihundert Jahre alt werden, aber wenn wir
dann aufgehört haben, zu sein, so werden wir in
Schaum auf dem Wasser verwandelt und haben nicht
einmal ein Grab hier unten zwischen unseren Lieben.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,147,"Wir haben keine unsterbliche Seele; wir erhalten nie
wieder Leben.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,148,"Wir sind gleich dem grünen Schilfe, ist
es einmal abgeschnitten, so kann es nie wieder grünen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,149,"Die Menschen dagegen haben eine Seele, die ewig
lebt, die lebt, auch wenn der Körper zu Erde zerfallen
ist.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,150,"Sie steigt auf in der klaren Luft und zu all den
schimmernden Sternen empor!",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,151,"Gerade wie wir aus
dem Meere auftauchen und die Länder der Menschen
sehen, so tauchen sie zu unbekannten, herrlichen Orten
empor, die wir niemals erblicken werden.""",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,152,"""Warum bekamen wir keine unsterbliche Seele?""",curiosity
Andersen,Original,1837,Andersen,Die kleine Seejungfer,153,"sagte
die kleine Seejungfer betrübt, ""ich wollte alle meine

hundert Jahre, die ich zu leben habe, dafür hingeben,
einen Tag ein Mensch zu sein und Teil zu haben an der
himmlischen Welt!""",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,154,"""So etwas mußt du nicht denken!""",annoyance
Andersen,Original,1837,Andersen,Die kleine Seejungfer,155,"sagte die Alte, ""wir
sind viel glücklicher und besser daran, als die
Menschen dort oben!""",joy
Andersen,Original,1837,Andersen,Die kleine Seejungfer,156,"""Ich muß also sterben und als Schaum auf dem Meere
treiben, und darf nicht mehr der Wellen Musik hören,
die herrlichen Blumen und die rote Sonne sehen.",annoyance
Andersen,Original,1837,Andersen,Die kleine Seejungfer,157,"Kann
ich denn gar nichts tun, um eine unsterbliche Seele zu
gewinnen?""",confusion
Andersen,Original,1837,Andersen,Die kleine Seejungfer,158,?,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,159,"""Nein,"" sagte die Alte.",disapproval
Andersen,Original,1837,Andersen,Die kleine Seejungfer,160,"""Nur wenn ein Mensch dich so
lieb gewinnt, daß du für ihn mehr wirst, als Vater und
Mutter, wenn er mit allen seinen Gedanken und seiner
Liebe an dir hinge und den Priester deine rechte Hand
in seine legen ließe mit dem Gelübde der Treue hier
und für alle Ewigkeit, dann würde seine Seele in
deinen Körper überfließen und du bekämest auch Teil
an dem Glücke der Menschen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,161,"Er gäbe dir eine Seele
und behielte doch die eigene.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,162,"Aber das kann niemals
geschehen!",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,163,"Was hier im Meere gerade als schön gilt,
dein Fischschwanz, das finden sie häßlich oben auf der
Erde, sie verstehen es eben nicht besser.",annoyance
Andersen,Original,1837,Andersen,Die kleine Seejungfer,164,"Man muß dort
zwei plumpe Säulen haben, die sie Beine nennen, um
schön zu sein!""",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,165,"Da seufzte die kleine Seejungfer und sah betrübt auf
ihren Fischschwanz.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,166,"""Laß uns fröhlich sein,"" sagte die Alte, ""hüpfen und
springen wollen wir in den dreihundert Jahren, die wir
zu leben haben, das ist eine ganz schöne Zeit.",excitement
Andersen,Original,1837,Andersen,Die kleine Seejungfer,167,"Später
kann man sich um so sorgenloser in seinem Grabe
ausruhen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,168,"Heute abend haben wir Hofball!""",excitement
Andersen,Original,1837,Andersen,Die kleine Seejungfer,169,"Das war eine Pracht, wie man sie auf der Erde nie
sehen konnte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,170,"Wände und Decke in dem großen
Tanzsaal waren aus dickem, aber klarem Glase.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,171,"Mehrere hundert riesige Muschelschalen, rosenrote
und grasgrüne, standen in Reihen an jeder Seite mit
einem blau brennenden Feuer, das den ganzen Saal
erleuchtete und durch die Wände hinausschien, so daß
die See draußen ebenfalls hell erleuchtet war.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,172,"Man
konnte all die unzähligen Fische sehen, große und
kleine, die gegen die Glasmauern schwammen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,173,"Bei
einigen schimmerten die Schuppen purpurrot, bei
anderen wie Silber und Gold.",neutral
