Emotion,Token,Frequency
approval,tod,1
approval,gegangen,1
approval,wagen,1
approval,willigte,2
approval,sehe,1
approval,antwortete,6
approval,esel,1
approval,gedeckten,1
approval,tisch,1
approval,schönem,1
approval,essen,1
approval,trinken,1
approval,räuber,1
approval,sitzen,1
approval,daran,1
approval,lassens,1
approval,wohl,1
approval,sein.,1
approval,sprach,1
approval,hahn,1
approval,weiss,3
approval,glückskind,1
approval,``,3
approval,ja,3
approval,'',3
approval,sagte,3
approval,hans,2
approval,fasste,1
approval,entschluss,1
approval,brüder,1
approval,kostete,1
approval,küster,1
approval,herr,1
approval,pfarrer,1
approval,habt,1
approval,vortritt,1
approval,folge,1
approval,menschen,2
approval,faires,1
approval,spiel,1
approval,lernen,1
approval,feuer,1
approval,brot,1
approval,knetet,1
approval,tut,1
approval,kommt,1
approval,zeit,1
approval,schmiedete,1
approval,schwarze,1
approval,usa,1
approval,neuen,1
approval,plan,1
approval,stärker,1
approval,zauber,2
approval,hielt,1
approval,folgen,1
approval,schulden,1
approval,gelassen,1
approval,eigenen,1
approval,gefunden,2
approval,—,5
approval,immer,2
approval,gefunden.,1
approval,elisabeth,1
approval,vielleicht,1
approval,hast,1
approval,denkst.,1
approval,standen,1
approval,meer,1
approval,wind,1
approval,spielte,1
approval,haaren,1
approval,wusste,1
approval,ende,1
approval,reise,1
approval,verloren,1
approval,gewonnen,1
approval,nie,1
approval,gesucht,1
approval,viele,1
approval,edelleute,1
approval,nahen,1
approval,fernen,1
approval,ländern,1
approval,kamen,1
approval,werben,1
approval,ruf,1
approval,weit,1
approval,grenzen,1
approval,reiches,1
approval,hinaus,1
approval,gedrungen,1
approval,wilbur,1
approval,siegessicher,1
approval,damen,1
approval,königreichs,1
approval,eingeladen,1
approval,lehrling,1
approval,sophia,1
approval,gelernt,1
approval,zuzuhören,1
approval,übersahen,1
approval,mut,1
approval,klarem,1
approval,herzen,1
approval,gelang,1
approval,schenke,1
approval,respekt,1
approval,segen.,1
approval,kehrte,1
approval,robert,1
approval,zurück,1
approval,geläutert,1
approval,bereit,1
approval,neues,2
approval,beginnen,1
approval,dieb,1
approval,ehrlicher,1
approval,mann,1
approval,jakob,1
approval,ließ,1
approval,zusammen,1
approval,augustine,1
approval,venedig,1
approval,bringen,1
approval,begannen,1
approval,furcht,1
approval,erkämpft,1
approval,missbraucht,1
approval,verliert,1
approval,teuersten,1
gratitude,dankt,1
gratitude,teppich,1
gratitude,äußert,1
gratitude,wunsch,1
gratitude,ring,1
gratitude,jonathan,1
gratitude,hilfe,1
gratitude,jägers,1
gratitude,kerker,1
gratitude,königin,3
gratitude,entkommen,1
gratitude,kommt,1
gratitude,vorbei,1
gratitude,küsst,1
gratitude,schneewittchen,1
gratitude,dank,11
gratitude,dafür,1
gratitude,glauben,2
gratitude,zukunft,3
gratitude,königreiches,1
gratitude,zurückgegeben,1
gratitude,nachdem,2
gratitude,zeit,2
gratitude,vergangen,1
gratitude,bedankt,8
gratitude,frau,1
gratitude,holle,1
gratitude,marie,2
gratitude,meint,1
gratitude,sei,3
gratitude,frühling,1
gratitude,gesammelten,1
gratitude,wissens,1
gratitude,zauberbohnen,1
gratitude,pflanzen,1
gratitude,drei,3
gratitude,samen,1
gratitude,richtigen,1
gratitude,ort,1
gratitude,erde,1
gratitude,riesenranke,1
gratitude,wächst,1
gratitude,himmel,1
gratitude,beim,3
gratitude,ersten,1
gratitude,bemerkt,1
gratitude,„,9
gratitude,oh,1
gratitude,sieh,1
gratitude,weinfass,1
gratitude,–,2
gratitude,nie.,1
gratitude,“,10
gratitude,zweite,1
gratitude,bemerkung,1
gratitude,lang,1
gratitude,schwank,1
gratitude,gang,1
gratitude,danke,2
gratitude,abgefertigt,1
gratitude,wunder,1
gratitude,wasser,2
gratitude,plötzlich,2
gratitude,wein,2
gratitude,aschekuchen,1
gratitude,verwandelt,3
gratitude,bettlers,1
gratitude,eierkuchen,1
gratitude,daraufhin,1
gratitude,tier,1
gratitude,zurück,3
gratitude,jungen,1
gratitude,prinzen,1
gratitude,dienern,1
gratitude,gut,2
gratitude,beschützt,1
gratitude,alsdann,1
gratitude,könig,5
gratitude,bittet,1
gratitude,hand,1
gratitude,jüngsten,1
gratitude,tochter,2
gratitude,hans,3
gratitude,goldgans,1
gratitude,verdanken,1
gratitude,nächsten,2
gratitude,stattfindenden,1
gratitude,ball,1
gratitude,bekommt,1
gratitude,zauberkraft,1
gratitude,haselnussbaumes,1
gratitude,wiederum,1
gratitude,zauberhaftes,1
gratitude,kleid,1
gratitude,passenden,1
gratitude,schuhen,2
gratitude,kleine,1
gratitude,maus,2
gratitude,mädchen,2
gratitude,leben,1
gratitude,rettete,1
gratitude,mal,1
gratitude,stolzen,1
gratitude,schimmel,1
gratitude,aufnahme,1
gratitude,hackt,1
gratitude,tag,2
gratitude,fuhre,1
gratitude,holz,1
gratitude,überschwänglich,1
gratitude,usa,2
gratitude,ernennt,1
gratitude,dankbarkeit,1
gratitude,kammerfrau,1
gratitude,kümmern,1
gratitude,dürfe,1
gratitude,ahnend,1
gratitude,medizin,1
gratitude,präpariert,1
gratitude,willen,1
gratitude,beeinflussen,1
gratitude,gemeinsam,1
gratitude,pflücken,1
gratitude,schönen,1
gratitude,strauß,1
gratitude,kitz,2
gratitude,rotkäppchen,3
gratitude,springt,1
gratitude,davon,2
gratitude,tieren,3
gratitude,läuft,1
gratitude,schnell,1
gratitude,haus,2
gratitude,großmutter,1
gratitude,suchen,1
gratitude,tarnumhangs,1
gratitude,köchin,1
gratitude,schlosses,1
gratitude,heimlich,1
gratitude,aushändigt,1
gratitude,prinzessinnen,2
gratitude,folgen,2
gratitude,taufe,1
gratitude,kleinen,1
gratitude,blumenfeen,1
gratitude,gerade,1
gratitude,beste,1
gratitude,wünsche,1
gratitude,zauber,1
gratitude,aussprechen,1
gratitude,taucht,1
gratitude,maleficent,1
gratitude,spricht,1
gratitude,fluch,1
gratitude,guten,2
gratitude,sprach,3
gratitude,glück,3
gratitude,bald,1
gratitude,abend,1
gratitude,sieben,1
gratitude,zwerglein,1
gratitude,kamen,1
gratitude,swinegel,1
gratitude,hasen,1
gratitude,sah,2
gratitude,bot,1
gratitude,freundlichen,1
gratitude,morgen,1
gratitude,augen,2
gratitude,tiefe,2
gratitude,versinken,1
gratitude,sehen,1
gratitude,sprang,2
gratitude,freuden,1
gratitude,kniete,1
gratitude,nieder,1
gratitude,dankte,10
gratitude,gott,1
gratitude,thränen,1
gratitude,gnade,1
gratitude,erwiesen,1
gratitude,gute,1
gratitude,art,1
gratitude,steinen,1
gratitude,befreit,1
gratitude,sey,1
gratitude,einzige,1
gratitude,gefehlt,1
gratitude,letzte,1
gratitude,betrachtet,1
gratitude,kaufmann,1
gratitude,heim,2
gratitude,schiffes,1
gratitude,rand,1
gratitude,kam,2
gratitude,fern,1
gratitude,land,2
gratitude,hohem,1
gratitude,meere,1
gratitude,ging,4
gratitude,vollen,1
gratitude,segeln,1
gratitude,forteilte,1
gratitude,sagte,2
gratitude,teufel,2
gratitude,gehört,1
gratitude,tötet,1
gratitude,wurzel,1
gratitude,nagt,1
gratitude,goldene,1
gratitude,äpfel,1
gratitude,tragen.,1
gratitude,wächter,3
gratitude,gab,2
gratitude,belohnung,1
gratitude,zwei,2
gratitude,gold,5
gratitude,beladene,2
gratitude,esel,2
gratitude,mussten,1
gratitude,nachfolgen,1
gratitude,gesprochen,1
gratitude,sitzt,1
gratitude,kröte,1
gratitude,brunnen,1
gratitude,stein,1
gratitude,müsst,1
gratitude,aufsuchen,1
gratitude,töten,1
gratitude,reichlich,1
gratitude,geben.,1
gratitude,ebenfalls,2
gratitude,kater,3
gratitude,machte,1
gratitude,verbeugung,1
gratitude,``,4
gratitude,herr,1
gratitude,graf,1
gratitude,'',4
gratitude,dabei,1
gratitude,nannte,1
gratitude,langen,1
gratitude,vornehmen,1
gratitude,namen,1
gratitude,läßt,2
gratitude,herrn,2
gratitude,empfehlen,1
gratitude,schickt,1
gratitude,rebhühner,2
gratitude,wußte,1
gratitude,freude,1
gratitude,fassen,1
gratitude,befahl,1
gratitude,soviel,1
gratitude,schatzkammer,1
gratitude,sack,2
gratitude,tun,1
gratitude,tragen,1
gratitude,könne,1
gratitude,bringe,1
gratitude,vielmals,1
gratitude,geschenk,2
gratitude,trat,1
gratitude,herein,1
gratitude,warf,1
gratitude,rücken,1
gratitude,schnürte,1
gratitude,schüttete,1
gratitude,müller,1
gratitude,hast,1
gratitude,grüßen,1
gratitude,stieg,1
gratitude,hinauf,1
gratitude,aschenputtel,1
gratitude,mutter,1
gratitude,grab,1
gratitude,pflanzte,1
gratitude,reis,1
gratitude,darauf,2
gratitude,weinte,1
gratitude,tränen,2
gratitude,niederfielen,1
gratitude,begossen,1
gratitude,richtigkeit,1
gratitude,geist,3
gratitude,trennen.,1
gratitude,erlösung,1
gratitude,schüler,1
gratitude,vater,1
gratitude,dankbar,4
gratitude,schlossen,1
gratitude,wer,1
gratitude,reines,1
gratitude,herz,1
gratitude,trägt,1
gratitude,tiere,1
gratitude,gewonnen,1
gratitude,ertauschen,1
gratitude,mut,1
gratitude,last,1
gratitude,gehen,1
gratitude,gibt,1
gratitude,welt,1
gratitude,wahrheit,1
gratitude,kinder,1
gratitude,sollst,1
gratitude,frei,1
gratitude,soldat,2
gratitude,nächten,1
gratitude,herausfindest,1
gratitude,geschieht.,1
gratitude,tief,1
gratitude,zeichen,1
gratitude,ewiger,1
gratitude,freundschaft,1
gratitude,wurde,1
gratitude,bestimmt,1
gratitude,einst,1
gratitude,sigismunds,1
gratitude,elisabeth,1
gratitude,sohn,1
gratitude,gustavs,1
gratitude,prinz,1
gratitude,leopold,1
gratitude,gemahl,1
gratitude,bekommen,1
gratitude,solle,2
gratitude,mensch,1
gratitude,treuem,1
gratitude,herzen,1
gratitude,konnte,1
gratitude,erlösen.,1
gratitude,mühle,2
gratitude,schenken,1
gratitude,junge,1
gratitude,blickte,1
gratitude,gebäude,1
gratitude,klein,1
gratitude,vorkam,1
gratitude,vergleich,1
gratitude,stand,1
gratitude,stadt,1
gratitude,gerettet,1
gratitude,gans,1
gratitude,heiratete,1
gratitude,prinzessin,3
gratitude,regierte,1
gratitude,mild,1
gratitude,wald,1
gratitude,half,2
gratitude,not,1
gratitude,dankten,1
gratitude,versprechen,1
gratitude,verloren,1
gratitude,endres,1
gratitude,unterwegs,1
gratitude,geführt,1
gratitude,wort,1
gratitude,dankes,1
gratitude,erwarten,1
gratitude,kehrten,1
gratitude,liebe,1
gratitude,stärker,1
gratitude,hexerei,1
gratitude,lud,1
gratitude,bedankte,1
gratitude,brachte,1
gratitude,pfeifen,1
gratitude,versprach,1
gratitude,kommen,1
gratitude,gefahr,1
gratitude,schloss,1
gratitude,lag,1
gratitude,dunkler,1
gratitude,schatten,1
gratitude,fee,1
gratitude,geweissagt,1
gratitude,ungeheuer,1
gratitude,steigen,1
gratitude,ganze,1
gratitude,ertränken,1
gratitude,reihenfolge,1
gratitude,geburt,1
gratitude,abstand,1
gratitude,dreizehn,1
gratitude,monden,1
gratitude,heirateten,1
gratitude,unerwartete,1
gratitude,rettung,1
gratitude,nahm,1
gratitude,christoffel,1
gratitude,trotz,1
gratitude,aussehens,1
gratitude,hause,1
gratitude,schenkte,1
gratitude,tarnmantel,1
gratitude,warnte,1
gratitude,abendtrunk,1
gratitude,älteste,1
gratitude,bringen,1
gratitude,trinken,1
admiration,diesmal,4
admiration,schönste,25
admiration,braut,4
admiration,gefunden,2
admiration,böse,3
admiration,königin,36
admiration,stolz,13
admiration,schönheit,22
admiration,erfährt,1
admiration,zauberspiegel,1
admiration,schneewittchen,17
admiration,landes,1
admiration,zwerge,8
admiration,diebe,1
admiration,zivilisten,1
admiration,wachen,1
admiration,kämpfen,1
admiration,sagt,5
admiration,spiegel,25
admiration,schöner,37
admiration,freundlich,9
admiration,gerecht,1
admiration,inzwischen,2
admiration,liebenswerten,1
admiration,hilfsbereiten,2
admiration,jungen,4
admiration,frau,36
admiration,gereift,1
admiration,schloss,8
admiration,gemocht,1
admiration,handelt,1
admiration,hochmütigen,1
admiration,prinzessin,17
admiration,freier,5
admiration,spöttisch,1
admiration,abweist,1
admiration,sei,21
admiration,tapfer,2
admiration,ehrenwert,1
admiration,michael,2
admiration,vorstellen,1
admiration,derart,1
admiration,stolze,1
admiration,verzogene,1
admiration,gibt,3
admiration,schön,57
admiration,überaus,1
admiration,hochmütig,2
admiration,schlechtem,1
admiration,charakter,1
admiration,sofort,3
admiration,fasziniert,1
admiration,vater,5
admiration,erzürnt,1
admiration,marie,6
admiration,wandert,1
admiration,wunderschöne,3
admiration,land,14
admiration,holle,2
admiration,alsbald,2
admiration,kleinen,2
admiration,raupe,2
admiration,hilfe,1
admiration,gebeten,2
admiration,plötzlich,4
admiration,sitzt,1
admiration,pimpinella,1
admiration,kleine,3
admiration,wunderschönen,2
admiration,schmetterling,1
admiration,geworden,4
admiration,maries,2
admiration,arm,3
admiration,steht,2
admiration,mädchen,27
admiration,schon,5
admiration,haus,8
admiration,luise,1
admiration,sieht,4
admiration,schlimm,1
admiration,trost,1
admiration,goldenes,4
admiration,kleid,3
admiration,löst,1
admiration,gold,7
admiration,fluch,2
admiration,gebannt,1
admiration,jüngste,7
admiration,sohn,2
admiration,heiratet,1
admiration,lohn,1
admiration,schöne,24
admiration,liebreizende,1
admiration,viele,5
admiration,jahre,8
admiration,später,3
admiration,beiden,6
admiration,hübschen,1
admiration,frauen,3
admiration,herangewachsen,2
admiration,prinz,7
admiration,schneeweißchen,5
admiration,verliebt,1
admiration,schwarze,1
admiration,schaf,1
admiration,familie,1
admiration,kater,4
admiration,wegen,3
admiration,früheren,1
admiration,verbrechens,1
admiration,san-ricardo-bank,1
admiration,auszurauben,1
admiration,festgenommen,1
admiration,indessen,1
admiration,bewohnern,1
admiration,stadt,1
admiration,held,1
admiration,gefeiert,4
admiration,geistliche,1
admiration,meint,1
admiration,fürchte,2
admiration,wählerisch,1
admiration,heute,1
admiration,wohl,5
admiration,recht,3
admiration,rolle,1
admiration,weitergespielt,1
admiration,stolzen,2
admiration,sinn,2
admiration,beugen,2
admiration,hochmut,2
admiration,bestrafen,1
admiration,verspottet,2
admiration,tieren,2
admiration,gelingt,2
admiration,fürchterlichen,1
admiration,gesang,1
admiration,räuber,1
admiration,flucht,1
admiration,schlagen,1
admiration,henry,2
admiration,ehrenhafter,2
admiration,mann,11
admiration,beschützt,1
admiration,bewohner,3
admiration,daggerhorns,1
admiration,fortan,3
admiration,dunklen,2
admiration,gefahren,1
admiration,belohnung,1
admiration,hilfsbereitschaft,1
admiration,gutmütigkeit,1
admiration,alte,12
admiration,männlein,1
admiration,till,1
admiration,schenken,1
admiration,dadurch,1
admiration,besitzt,1
admiration,allerorts,1
admiration,bekannte,1
admiration,weisheit,2
admiration,weitsicht,1
admiration,erhält,2
admiration,neue,4
admiration,herrschaftliche,1
admiration,kleidung,1
admiration,gans,1
admiration,mikeš,6
admiration,sprich,1
admiration,mikesch,1
admiration,bewundert,2
admiration,starken,2
admiration,alten,5
admiration,gesellen,3
admiration,jakub,2
admiration,glühende,2
admiration,eisen,1
admiration,einschlagen,1
admiration,aufbruch,1
admiration,wächst,3
admiration,schnell,2
admiration,heran,8
admiration,erstaunliche,1
admiration,findet,1
admiration,windstill,1
admiration,begegnet,1
admiration,müllergesellen,1
admiration,matěj,1
admiration,junge,11
admiration,stark,4
admiration,bäume,2
admiration,bloßen,1
admiration,händen,1
admiration,ausreißt,1
admiration,rücken,2
admiration,hause,2
admiration,trägt,4
admiration,trübseligen,1
admiration,schänke,1
admiration,erfahren,1
admiration,näheres,1
admiration,wirtin,2
admiration,berichtet,1
admiration,drei,7
admiration,unglück,1
admiration,königreichs,1
admiration,könig,55
admiration,töchter,8
admiration,jahr,5
admiration,achtzehnten,1
admiration,geburtstag,1
admiration,verschwunden,2
admiration,trotz,1
admiration,größter,1
admiration,anstrengungen,1
admiration,erdboden,1
admiration,verschluckt,1
admiration,bleiben,1
admiration,sternklaren,1
admiration,himmel,1
admiration,erzählt,2
admiration,prinzessinnen,2
admiration,allerschönste,2
admiration,augen,12
admiration,blau,1
admiration,herz,30
admiration,gut,17
admiration,–,12
admiration,traumbild,1
admiration,blauen,1
admiration,blume,4
admiration,bild,4
admiration,schönsten,4
admiration,jüngsten,2
admiration,sieben,9
admiration,dienstmagd,1
admiration,hof,2
admiration,vaters,1
admiration,neidischen,1
admiration,stiefmutter,8
admiration,gedanken,2
admiration,ertragen,1
admiration,stieftochter,1
admiration,immer,9
admiration,erstaunt,3
admiration,finden,2
admiration,wald,7
admiration,sauber,1
admiration,ordentlich,1
admiration,sogar,1
admiration,essen,6
admiration,tisch,1
admiration,the,1
admiration,ugly,1
admiration,stepsister,1
admiration,königreich,7
admiration,swedlandia,1
admiration,kämpft,1
admiration,elvira,2
admiration,darum,3
admiration,unglaublich,2
admiration,schönen,7
admiration,stiefschwester,1
admiration,agnes,2
admiration,konkurrieren,1
admiration,ach,4
admiration,niemand,6
admiration,weiß,3
admiration,rumpelstilzchen,3
admiration,heiß,1
admiration,“,84
admiration,eilt,1
admiration,hans,10
admiration,herausgefunden,1
admiration,tatsächlich,1
admiration,schier,1
admiration,unmögliche,1
admiration,erledigt,1
admiration,aufgabe,1
admiration,innerhalb,1
admiration,therese,2
admiration,vorgegebenen,1
admiration,zeit,5
admiration,obwohl,2
admiration,clothilde,1
admiration,beeindruckt,3
admiration,erfinden,1
admiration,wiederum,2
admiration,ausrede,1
admiration,warum,1
admiration,ball,1
admiration,könne,2
admiration,fehlende,1
admiration,ballkleid,2
admiration,weißes,1
admiration,wunderschönes,1
admiration,schimmernden,1
admiration,fäden,1
admiration,durchwirkt,1
admiration,silberne,1
admiration,schuhe,6
admiration,älteren,1
admiration,burschen,1
admiration,streitlustig,1
admiration,faul,1
admiration,fleißig,4
admiration,gelaunt,1
admiration,ohren,1
admiration,gekommen,3
admiration,besonders,2
admiration,jaromír,1
admiration,entdeckt,3
admiration,gemälde,1
admiration,schwarzgelockten,1
admiration,laufen,1
admiration,dichter,2
admiration,gute,9
admiration,großmutter,3
admiration,griselda,1
admiration,häuschen,4
admiration,lebt,1
admiration,stets,3
admiration,erwidert,1
admiration,„,80
admiration,seid,9
admiration,ganzen,15
admiration,land.,3
admiration,kurz,2
admiration,bevor,1
admiration,erwartet,2
admiration,befragt,2
admiration,zufrieden,3
admiration,antwort,1
admiration,antwortet,1
admiration,tausendmal,9
admiration,siebten,1
admiration,bettchen,1
admiration,entdecken,1
admiration,schauen,2
admiration,andächtig,1
admiration,erwacht,2
admiration,schaut,1
admiration,erstaunten,1
admiration,sterben,2
admiration,war.,1
admiration,schneewittchens,2
admiration,verzaubert,3
admiration,davon,8
admiration,überzeugen,1
admiration,überlassen,1
admiration,müssen,1
admiration,voller,4
admiration,böser,1
admiration,ahnung,1
admiration,hochzeit,7
admiration,kommt,3
admiration,sehen,2
admiration,wer,16
admiration,zwingt,1
admiration,königssohn,3
admiration,schlüpfen,1
admiration,darin,8
admiration,tanzen,1
admiration,amen.,1
admiration,hütte,2
admiration,wispert,1
admiration,rosenstrauch,1
admiration,liebe,4
admiration,kinder,3
admiration,nacht,3
admiration,fürchtet,3
admiration,mutter,4
admiration,wacht.,1
admiration,geschwister,1
admiration,jäger,9
admiration,durchstreifen,1
admiration,wälder,1
admiration,suche,1
admiration,wunderbaren,4
admiration,kleider,5
admiration,verbergen,1
admiration,zauber,2
admiration,walnuss,1
admiration,nimmt,2
admiration,koch,2
admiration,mathis,1
admiration,tauft,1
admiration,allerleirauh,4
admiration,küchenhilfe,1
admiration,tanzt,2
admiration,lässt,2
admiration,eingeladene,1
admiration,königstochter,7
admiration,stehen,4
admiration,daraufhin,1
admiration,davonläuft,1
admiration,erkennt,1
admiration,lange,4
admiration,unerklärliche,1
admiration,weise,1
admiration,hingezogen,1
admiration,fühlte,2
admiration,bewegungen,1
admiration,unbekannte,1
admiration,mehr,6
admiration,echtes,1
admiration,spiegelbild,3
admiration,jüngeres,1
admiration,schöneres,3
admiration,geholfen,2
admiration,schluss,1
admiration,benjamin,2
admiration,größte,6
admiration,schütze,2
admiration,welt,11
admiration,stößt,2
admiration,fähigkeiten,1
