Emotion,Token,Frequency
fear,haus,1
fear,aufgebrachte,1
fear,menge,1
fear,drohte,1
fear,außer,1
fear,kontrolle,1
fear,geraten,1
fear,vater,1
fear,gern,1
fear,jemanden,1
fear,verlieren,1
fear,julian,1
fear,bleich,1
fear,bat,1
disapproval,wunsch,1
disapproval,erfüllt,1
disapproval,beiden,2
disapproval,missfällt,1
disapproval,ungerechtigkeit,1
disapproval,kaiser,2
disapproval,land,1
disapproval,regiert,1
disapproval,allerdings,1
disapproval,erweisen,1
disapproval,undankbar,1
disapproval,schicken,1
disapproval,schlafen,1
disapproval,essen,1
disapproval,lagerfeuer,1
disapproval,schmecken,1
disapproval,lassen,2
disapproval,allein,2
disapproval,schloss,1
disapproval,aufmachen,1
disapproval,jan,1
disapproval,reise,1
disapproval,kirche,1
disapproval,übernachtet,1
disapproval,ertappt,1
disapproval,zwei,1
disapproval,räuber,1
disapproval,aufgebahrten,1
disapproval,leichnam,1
disapproval,ausplündern,1
disapproval,anmerken,1
disapproval,sehe,1
disapproval,niemand,2
disapproval,wußte,1
disapproval,konnte,1
disapproval,bescheid,1
disapproval,geben,1
disapproval,erwiderten,1
disapproval,ende,1
disapproval,glaubte,1
disapproval,kleine,2
disapproval,gerda,2
disapproval,``,16
disapproval,nein,20
disapproval,sicher,1
disapproval,schlitten,1
disapproval,'',19
disapproval,möglich,1
disapproval,schloß,1
disapproval,hineinkommen,1
disapproval,kannst,1
disapproval,ja,1
disapproval,barfuß,1
disapproval,weine,1
disapproval,sagte,4
disapproval,erzählte,1
disapproval,erlebt,1
disapproval,kleinen,2
disapproval,kay,2
disapproval,lieb,1
disapproval,hätte,1
disapproval,schneekönigin,1
disapproval,hineingelangen,1
disapproval,glas,1
disapproval,entfernen,1
disapproval,helfen,1
disapproval,gar,2
disapproval,wohl,2
disapproval,erwiderte,1
disapproval,mann,1
disapproval,heiberg,1
disapproval,godfred,1
disapproval,gehmen,1
disapproval,herausgekommen,1
disapproval,komme,1
disapproval,hindurch,1
disapproval,laßt,3
disapproval,menschen,3
disapproval,bietet,1
disapproval,mehr,1
disapproval,gekostet,1
disapproval,nie,4
disapproval,zauberer,1
disapproval,hagelwetter,1
disapproval,ausgewesen,1
disapproval,storch,1
disapproval,fliegt,1
disapproval,herunter,1
disapproval,beißt,1
disapproval,beine,1
disapproval,laß,1
disapproval,gehörig,1
disapproval,böse,1
disapproval,tat,1
disapproval,sei,2
disapproval,begangen,1
disapproval,schlechter,1
disapproval,mensch,2
disapproval,bestraft,1
disapproval,müsse,1
disapproval,gehst,1
disapproval,erste,2
disapproval,kammer,1
disapproval,hinein,1
disapproval,siehst,1
disapproval,mitten,1
disapproval,fußboden,1
disapproval,große,1
disapproval,kiste,1
disapproval,hund,1
disapproval,sitzt,1
disapproval,paar,2
disapproval,augen,1
disapproval,groß,1
disapproval,teetassen,1
disapproval,darum,1
disapproval,sollst,1
disapproval,kümmern,1
disapproval,hexe,1
disapproval,einzigen,1
disapproval,schilling,1
disapproval,scheußlich,1
disapproval,sprechen,1
disapproval,schadet,1
disapproval,entenhofe,1
disapproval,geboren,1
disapproval,schwanenei,1
disapproval,gelegen,1
disapproval,alte,1
disapproval,geglaubt,1
disapproval,darf,1
disapproval,wissen,1
disapproval,geht,1
disapproval,erzähle,1
disapproval,könne,1
disapproval,zeug,1
disapproval,sehen,1
disapproval,tauge,1
disapproval,morgen,1
disapproval,fliegen,1
disapproval,ablauf,1
disapproval,ganzen,1
disapproval,jahres,1
disapproval,zurückkehren,1
disapproval,nahmen,1
disapproval,niedliche,1
disapproval,bett,1
disapproval,schwammen,1
disapproval,fort,1
disapproval,däumelinchen,1
disapproval,saß,1
disapproval,ganz,1
disapproval,weinte,1
disapproval,grünen,1
disapproval,blatte,1
disapproval,mochte,2
disapproval,garstigen,1
disapproval,kröte,1
disapproval,wohnen,1
disapproval,häßlichen,1
disapproval,sohn,1
disapproval,manne,1
disapproval,durfte,1
disapproval,geschehen,1
disapproval,gelehrsamkeit,1
disapproval,besaß,1
disapproval,sonne,1
disapproval,schönen,1
disapproval,blumen,1
disapproval,leiden,1
disapproval,sprach,1
disapproval,schlecht,1
disapproval,gesehen,1
disapproval,prinz,1
disapproval,wusste,1
disapproval,glauben,1
disapproval,sah,1
disapproval,—,1
disapproval,eigene,1
disapproval,unwürdigkeit,1
disapproval,eingestand,1
disappointment,nächsten,1
disappointment,tag,3
disappointment,mädchen,5
disappointment,erneut,1
disappointment,langweilig,1
disappointment,gelingt,2
disappointment,bezahlt,1
disappointment,leben,3
disappointment,beglückt,1
disappointment,traurige,1
disappointment,schöne,1
disappointment,prinz,2
disappointment,enttäuscht,4
disappointment,weiterwandern,1
disappointment,arielle,2
disappointment,englischen,1
disappointment,original,1
disappointment,ariel,1
disappointment,jüngste,1
disappointment,tochter,3
disappointment,könig,1
disappointment,triton,2
disappointment,herrscher,1
disappointment,meeresvolk,1
disappointment,meer,2
disappointment,unzufrieden,1
disappointment,gemeinsam,1
disappointment,reisen,1
disappointment,beide,3
disappointment,prinzessin,5
disappointment,agnes,1
disappointment,dabei,2
disappointment,dieben,1
disappointment,verfolgt,1
disappointment,fehlende,1
disappointment,teilchen,1
disappointment,hella,4
disappointment,insgeheim,1
disappointment,erhofft,1
disappointment,tages,1
disappointment,kurts,1
disappointment,ehefrau,1
disappointment,sieht,1
disappointment,bitter,1
disappointment,eröffnet,1
disappointment,demnächst,1
disappointment,heiraten,1
disappointment,…,1
disappointment,leider,1
disappointment,achten,1
disappointment,straßenverkehr,1
disappointment,erfasst,1
disappointment,herannahendes,1
disappointment,auto,1
disappointment,verletzt,1
disappointment,nachdem,1
disappointment,grafen,1
disappointment,enttäuschung,5
disappointment,erlebt,2
disappointment,erscheint,1
disappointment,gewisser,1
disappointment,holting,3
disappointment,sogleich,1
disappointment,graf,2
disappointment,tannen,1
disappointment,duell,1
disappointment,herausfordert,1
disappointment,verwundet,1
disappointment,scheinen,1
disappointment,anzunähern,1
disappointment,diesmal,1
disappointment,scheint,1
disappointment,empathie,1
disappointment,einst,2
disappointment,erlittenes,1
disappointment,leid,1
disappointment,kind,1
disappointment,streichholzverkäuferin,1
disappointment,entwickeln,1
disappointment,ehrlichherz,1
disappointment,alias,1
disappointment,schweinehirt,1
disappointment,hofdamen,1
disappointment,schlimmerem,1
disappointment,bewahrt,1
disappointment,elsa,2
disappointment,trotz,1
disappointment,versuche,1
disappointment,kräfte,1
disappointment,kontrollieren,1
disappointment,angst,2
disappointment,könnten,2
disappointment,magie,1
disappointment,bemerken,1
disappointment,menschen,1
disappointment,umgebung,1
disappointment,anna,2
disappointment,verletzen,1
disappointment,immer,1
disappointment,größer,1
disappointment,zehn,1
disappointment,jahre,1
disappointment,später,2
disappointment,verunglücken,1
disappointment,eltern,1
disappointment,schweren,1
disappointment,sturm,1
disappointment,hoher,1
disappointment,see,2
disappointment,tödlich,1
disappointment,sinkt,1
disappointment,verzweiflung,4
disappointment,boden,1
disappointment,königs,1
disappointment,trifft,1
disappointment,leere,1
disappointment,kutsche,1
disappointment,strauß,1
disappointment,wunderschöner,1
disappointment,wiesenblumen,1
disappointment,befindet,1
disappointment,großmutter,1
disappointment,pepolino,1
disappointment,fische,1
disappointment,mitbringt,1
disappointment,lieber,1
disappointment,trobador,1
disappointment,pirat,1
disappointment,kleine,1
disappointment,fiel,2
disappointment,hals,1
disappointment,blinzelte,1
disappointment,augen,1
disappointment,nein,1
disappointment,gar,3
disappointment,sehen,2
disappointment,sieh,1
disappointment,ja,1
disappointment,ganz,1
disappointment,schief,1
disappointment,``,6
disappointment,fällt,1
disappointment,schwer,1
disappointment,sprache,1
disappointment,reden,1
disappointment,junge,1
disappointment,männer,1
disappointment,strömten,1
disappointment,herzu,1
disappointment,gedränge,1
disappointment,gelaufe,1
disappointment,glückte,1
disappointment,weder,2
disappointment,ersten,2
disappointment,zweiten,1
disappointment,anfang,1
disappointment,hause,2
disappointment,kopenhagen,1
disappointment,weit,1
disappointment,königs-neumarkt,1
disappointment,gesellschaft,2
disappointment,große,1
disappointment,versammelt,1
disappointment,eingeladenen,1
disappointment,einladungen,1
disappointment,erhalten,1
disappointment,suchte,1
disappointment,finden,2
disappointment,leichenbitterstyl,1
disappointment,gute,1
disappointment,baccalaureus,1
disappointment,unwissend,1
disappointment,einfachsten,1
disappointment,aeußerungen,1
disappointment,justizraths,1
disappointment,klangen,1
disappointment,dreist,1
disappointment,phantastisch,1
disappointment,finstre,1
disappointment,zukunft,1
disappointment,seh,1
disappointment,ach,1
disappointment,armer,1
disappointment,lüge,1
disappointment,recht,1
disappointment,hübsch,1
disappointment,galoschen,1
disappointment,glücks,1
disappointment,schreckliche,1
disappointment,lage,1
disappointment,gebracht,1
disappointment,unglücklicherweise,1
disappointment,frei,1
disappointment,wünschen,1
disappointment,seufzte,1
disappointment,wären,1
disappointment,seite,1
disappointment,alpen,1
disappointment,wäre,3
disappointment,sommer,1
disappointment,hätte,2
disappointment,geld,1
disappointment,accreditiv,1
disappointment,erhoben,1
disappointment,fühle,1
disappointment,macht,1
disappointment,schweiz,1
disappointment,genieße,1
disappointment,arme,2
disappointment,mann,1
disappointment,ganze,1
disappointment,komödie,1
disappointment,gab,3
disappointment,erschrocken,1
disappointment,betrübt,1
disappointment,königin,2
disappointment,allein,1
disappointment,konnte,3
disappointment,helfen,1
disappointment,richtig,1
disappointment,gerathen,1
disappointment,nie,5
disappointment,schönere,1
disappointment,musik,1
disappointment,gehört,1
disappointment,reiste,1
disappointment,ganzen,1
disappointment,welt,1
disappointment,herum,1
disappointment,überall,1
disappointment,fehlte,1
disappointment,gott,1
disappointment,weiß,1
disappointment,bett,1
disappointment,dachte,1
disappointment,merkwürdig,1
disappointment,bekommen,1
disappointment,darf,1
disappointment,eben,1
disappointment,angenehm,1
disappointment,hören,1
disappointment,feuerzeug,1
disappointment,zuhause,1
disappointment,wirtshause,1
disappointment,vergessen,1
disappointment,hübsche,1
disappointment,kinder,1
disappointment,mutter,2
disappointment,'',2
disappointment,sagte,1
disappointment,alte,1
disappointment,ente,1
disappointment,lappen,1
disappointment,bein,1
disappointment,schön,1
disappointment,geglückt,1
disappointment,möchte,1
disappointment,umarbeiten,1
disappointment,ging,1
disappointment,wurde,1
disappointment,schlimmer,2
disappointment,schon,1
disappointment,froh,1
disappointment,enten,1
disappointment,geduldet,1
disappointment,hätten,1
disappointment,häßliche,1
disappointment,tier,1
disappointment,stumm,1
disappointment,singen,1
disappointment,sprechen,1
disappointment,allerhöchste,1
disappointment,hoffen,1
disappointment,wagte,1
disappointment,priester,1
disappointment,schwangen,1
disappointment,erfüllung,1
disappointment,gegangen,1
disappointment,ewige,1
disappointment,nacht,1
disappointment,gedanken,1
disappointment,träume,1
disappointment,wartete,1
disappointment,seele,1
disappointment,nimmermehr,1
disappointment,gewinnen,1
disappointment,übernachten,1
disappointment,unserer,1
disappointment,menschengestalt,1
disappointment,liebes,1
disappointment,vaterland,1
disappointment,besuchen,1
disappointment,zwei,1
disappointment,längsten,1
disappointment,tage,1
disappointment,jahres,1
disappointment,brauchen,1
disappointment,unserm,1
disappointment,flug,1
disappointment,trat,1
disappointment,elisa,1
disappointment,schöneres,1
disappointment,gesehen,1
disappointment,kaum,1
disappointment,kam,1
disappointment,näher,1
disappointment,flatterten,1
disappointment,davon,1
disappointment,schatten,1
disappointment,unglück,1
disappointment,bringt,1
disappointment,erfüllten,1
disappointment,herzenswünsche,1
disappointment,–,3
disappointment,erwartete,3
disappointment,fanden,1
disappointment,heraus,1
disappointment,prinzen,1
disappointment,stimmte,1
disappointment,gestand,1
disappointment,blind,1
disappointment,sei,2
disappointment,falschen,1
disappointment,glück,1
disappointment,nachgejagt,1
disappointment,wahre,1
disappointment,beinahe,1
disappointment,verloren,2
disappointment,erbse,1
disappointment,königreich,1
disappointment,friedlich,1
disappointment,wirkte,1
disappointment,stiller,1
disappointment,morgengrauen,1
disappointment,oberfläche,2
disappointment,brodelte,1
disappointment,unheil,1
disappointment,wer,1
disappointment,scheiterte,1
disappointment,verlor,2
disappointment,sōsuke,1
disappointment,untröstlich,1
disappointment,lisa,1
disappointment,versuchte,2
disappointment,trösten,2
disappointment,berühren,1
disappointment,—,3
disappointment,erwachsener,1
disappointment,zog,2
disappointment,zurück,2
disappointment,kehrte,1
disappointment,cape,1
disappointment,cod,1
disappointment,schatzkammern,1
disappointment,leer,1
disappointment,händler,1
disappointment,murrten,1
disappointment,hofkatzen,1
disappointment,bekamen,1
disappointment,dünne,1
disappointment,suppe,1
disappointment,schien,1
disappointment,sah,1
disappointment,unglücklich,1
disappointment,erik,1
disappointment,liebte,1
disappointment,tausendschön,1
disappointment,fliehen,1
disappointment,schneekönigin,1
disappointment,hielt,1
disappointment,fest,1
disappointment,gerda,1
disappointment,außer,1
disappointment,mut,1
disappointment,brachte,1
disappointment,königliche,1
disappointment,familie,1
disappointment,trollen,1
disappointment,felsbrocken,1
disappointment,tarnen,1
disappointment,konnten,1
disappointment,steckte,1
disappointment,beutel,1
disappointment,machte,1
disappointment,heimweg,1
disappointment,schlechtem,1
disappointment,gewissen,1
disappointment,schenkte,1
disappointment,kleinen,1
disappointment,klaus,1
disappointment,wirtshaus,1
disappointment,lächelte,1
disappointment,tapfer,1
disappointment,inneren,1
disappointment,brach,1
disappointment,entzwei,1
disappointment,enttäuschte,1
disappointment,absicht,1
disappointment,körper,1
disappointment,geschwächt,1
disappointment,krankheit,1
disappointment,meerkönig,1
disappointment,worte,1
disappointment,schwere,1
disappointment,steine,1
disappointment,schmerz,1
disappointment,auflösung,1
disappointment,molly,1
disappointment,stand,1
disappointment,daneben,1
disappointment,abgebrannte,1
disappointment,streichholz,1
disappointment,hand,1
disappointment,böse,1
disappointment,verschwand,1
disappointment,reich,1
disappointment,niemand,1
disappointment,fragte,1
disappointment,je,1
disappointment,wohin,1
disappointment,soldaten,1
disappointment,wollten,1
disappointment,fassen,1
disappointment,entkam,1
disappointment,wandte,1
disappointment,vicki,1
disappointment,hauptrolle,1
disappointment,neuen,1
disappointment,stück,1
disappointment,roten,2
disappointment,schuhe,3
disappointment,alten,1
disappointment,märchen,2
disappointment,tanzt,1
disappointment,mehr,1
disappointment,tanz,1
disappointment,zwangen,1
disgust,herrscher,1
disgust,troll,1
disgust,entstelltes,1
disgust,gesicht,1
disgust,tuch,1
disgust,verbirgt,1
disgust,aufgrund,1
disgust,ungeschicklichkeit,1
disgust,familie,1
disgust,verspottet,2
disgust,herrlichsten,1
disgust,landschaften,1
disgust,sahen,1
disgust,gekochter,1
disgust,spinat,1
disgust,darin,1
disgust,besten,2
disgust,menschen,2
disgust,wurden,2
disgust,widerlich,1
disgust,standen,1
disgust,kopfe,2
disgust,rumpf,1
disgust,gesichter,1
disgust,verdreht,1
disgust,erkennen,1
disgust,sonnenfleck,1
disgust,konnte,4
disgust,überzeugt,1
disgust,nase,1
disgust,mund,1
disgust,verbreitete,1
disgust,platz,1
disgust,banden,1
disgust,kecksten,1
disgust,knaben,2
disgust,oft,2
disgust,schlitten,1
disgust,wagen,3
disgust,landleute,1
disgust,fest,1
disgust,fuhren,1
disgust,gutes,1
disgust,stück,1
disgust,wegs,1
disgust,``,7
disgust,bäumen,1
disgust,hängt,1
disgust,seilen,1
disgust,lange,1
disgust,brett,2
disgust,schaukel,1
disgust,schaukelndes,1
disgust,zerspringendes,1
disgust,schaumbild,1
disgust,gesang,1
disgust,'',8
disgust,riefen,1
disgust,stürzten,1
disgust,hervor,1
disgust,hielten,1
disgust,pferde,1
disgust,schlugen,1
disgust,kleinen,2
disgust,vorreiter,1
disgust,kutscher,1
disgust,diener,1
disgust,tot,1
disgust,zogen,1
disgust,kleine,1
disgust,gerda,1
disgust,erde,1
disgust,schwebte,1
disgust,große,1
disgust,dunkelrothe,1
disgust,kugel,1
disgust,kopf,2
disgust,dachte,1
disgust,sei,2
disgust,schlimmste,1
disgust,brachten,1
disgust,höchst,1
disgust,elegante,1
disgust,stube,1
disgust,hinein,2
disgust,dicke,1
disgust,lächelnde,1
disgust,dame,1
disgust,empfing,2
disgust,einzige,1
disgust,menschliche,1
disgust,tirade,1
disgust,papchen,1
disgust,plaudern,1
disgust,recht,1
disgust,komisch,1
disgust,klang,1
disgust,nein,1
disgust,laßt,1
disgust,gegenüberliegende,1
disgust,haus,1
disgust,heimisches,1
disgust,giftige,2
disgust,fliegen,1
disgust,mücken,1
disgust,flogen,1
disgust,tausenden,1
disgust,wirthin,1
disgust,bloßen,1
disgust,füßen,1
disgust,ungeordneten,1
disgust,haaren,1
disgust,schmutzigen,1
disgust,blouse,1
disgust,bedeckt,1
disgust,gäste,1
disgust,allerniedlichste,1
disgust,puppe,1
disgust,häßliche,3
disgust,bullenbeißer,1
disgust,abgebissen,1
disgust,schlimme,1
disgust,prinzessin,3
disgust,verbieten,1
disgust,böse,2
disgust,gesagt,1
disgust,wolle,2
disgust,nie,1
disgust,liebhabern,1
disgust,thun,2
disgust,könne,1
disgust,kamen,1
disgust,großen,1
disgust,saal,1
disgust,silber,1
disgust,gold,1
disgust,erbaut,1
disgust,blumen,3
disgust,groß,4
disgust,sonnenblumen,1
disgust,rothe,1
disgust,blaue,1
disgust,glänzten,1
disgust,wänden,1
disgust,niemand,1
disgust,pflücken,1
disgust,stengel,1
disgust,schlangen,1
disgust,feuer,1
disgust,rachen,1
disgust,herausbrannte,1
disgust,teufel,1
disgust,sieht,1
disgust,häßlich,11
disgust,lieber,1
disgust,sehen,1
disgust,sagte,1
disgust,bauer,1
disgust,oh,1
disgust,entsetzlich,1
disgust,schlecht,1
disgust,sprühte,1
disgust,brannte,1
disgust,karen,1
disgust,streckte,2
disgust,fuß,1
disgust,arme,2
disgust,entlein,5
disgust,zuletzt,1
disgust,ei,1
disgust,gekrochen,1
disgust,aussah,2
disgust,wurde,3
disgust,gebissen,1
disgust,gestoßen,1
disgust,gehabt,1
disgust,sowohl,1
disgust,enten,1
disgust,hühnern,1
disgust,wußte,1
disgust,stehen,1
disgust,gehen,1
disgust,betrübt,1
disgust,ganzen,1
disgust,entenhofe,1
disgust,stande,1
disgust,glück,1
disgust,seufzte,1
disgust,hund,1
disgust,beißen,1
disgust,mag,1
disgust,sturm,1
disgust,umsauste,1
disgust,niedersetzen,1
disgust,mußte,1
disgust,dagegen,1
disgust,stemmen,1
disgust,schlimmer,2
disgust,sah,2
disgust,eigenes,1
disgust,bild,1
disgust,plumper,1
disgust,schwarzgrauer,1
disgust,vogel,1
disgust,mehr,1
disgust,garstig,2
disgust,schwan,1
disgust,dreisteste,1
disgust,seltsamsten,1
disgust,gestalten,1
disgust,zeigten,1
disgust,funkelten,1
disgust,diamanten,1
disgust,kröte,1
disgust,naß,1
disgust,hüpfte,1
disgust,gerade,1
disgust,tisch,1
disgust,herunter,1
disgust,roten,1
disgust,däumelinchen,1
disgust,rosenblatt,1
disgust,schlief,1
disgust,hu,1
disgust,glich,2
disgust,koax,1
disgust,mutter,1
disgust,hässliche,1
disgust,winkel,1
disgust,schilfgürtels,1
disgust,wasser,1
disgust,leise,1
disgust,wurzeln,1
disgust,weiden,1
disgust,schlägt,1
disgust,saßen,1
disgust,ente,1
disgust,enterich,1
disgust,nest,1
disgust,warteten,1
disgust,schein,1
disgust,flamme,1
disgust,mädchen,2
disgust,ofen,1
disgust,glühend,1
disgust,hände,1
disgust,danach,1
disgust,hob,1
disgust,schwert,1
disgust,zerschmetterte,1
disgust,krone,1
disgust,dunkelheit,1
disgust,stiefmutter,1
disgust,könig,1
disgust,einst,1
disgust,zauberei,1
disgust,gebunden,1
disgust,ließ,1
disgust,audienz,1
disgust,verschandeln,1
disgust,eher,1
disgust,hexe,1
optimism,hofft,4
optimism,beide,1
optimism,endlich,1
optimism,kreation,1
optimism,zustande,1
optimism,bringen,1
optimism,schaffen,2
optimism,kai,1
optimism,zwischenzeit,1
optimism,wort,1
optimism,„,1
optimism,ewigkeit,1
optimism,“,1
optimism,eissplittern,1
optimism,zusammensetzen,1
optimism,belohnung,1
optimism,schneekönigin,1
optimism,ganze,1
optimism,welt,2
optimism,paar,2
optimism,neue,1
optimism,schlittschuhe,1
optimism,versprochen,1
optimism,verspricht,1
optimism,künftig,1
optimism,besser,2
optimism,aufzupassen,1
optimism,gepäck,1
optimism,befinden,1
optimism,zwei,1
optimism,ganz,1
optimism,besondere,1
optimism,geschenke,1
optimism,denen,1
optimism,herz,2
optimism,prinzessin,3
optimism,gewinnen,1
optimism,alte,1
optimism,könig,1
optimism,immer,1
optimism,sohn,1
optimism,umstimmen,2
optimism,setzt,1
optimism,hoffnung,4
optimism,deren,1
optimism,ankunft,1
optimism,erwartet,1
optimism,dafür,1
optimism,geld,1
optimism,bekommen,2
optimism,fisch,1
optimism,kaufen,1
optimism,mädchen,1
optimism,wirft,1
optimism,rose,1
optimism,hoffe,1
optimism,ehren,1
optimism,gelangen,1
optimism,dankbares,1
optimism,zeigen,1
optimism,'',6
optimism,sahen,1
optimism,einander,1
optimism,wurde,1
optimism,gar,1
optimism,arg,1
optimism,sprach,1
optimism,baccalaureus,1
optimism,latein,1
optimism,verstanden,1
optimism,half,1
optimism,``,2
optimism,glauben,1
optimism,land,1
optimism,wäre,1
optimism,heidenthume,1
optimism,zurückgekehrt,1
optimism,possierliches,1
optimism,concert,1
optimism,hoffentlich,1
optimism,natürlicher,1
