Author,Type,Title,Token,SentenceNr,Sentence,Sentiment
Andersen,Original,Die Galoschen des Glücks,läge,345,"Läge ich nur erst auf dem höchsten Brette!""",negative
Andersen,Original,Die Galoschen des Glücks,erst,345,"Läge ich nur erst auf dem höchsten Brette!""",negative
Andersen,Original,Die Galoschen des Glücks,höchsten,345,"Läge ich nur erst auf dem höchsten Brette!""",negative
Andersen,Original,Die Galoschen des Glücks,brette,345,"Läge ich nur erst auf dem höchsten Brette!""",negative
Andersen,Original,Die Galoschen des Glücks,lag,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,obersten,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,brette,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,dampfbade,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,lag,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,kleidern,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,stiefeln,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,galoschen,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,heißen,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,wassertropfen,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,decke,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,fielen,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,antlitz,346,"Und da lag er auf dem obersten Brette im Dampfbade; aber er lag da mit allen Kleidern, mit Stiefeln und Galoschen; die heißen Wassertropfen von der Decke fielen ihm in das Antlitz.",neutral
Andersen,Original,Die Galoschen des Glücks,hui,347,"""Hui!""",positive
Andersen,Original,Die Galoschen des Glücks,schrie,348,"schrie er und fuhr herab, um ein Sturzbad zu nehmen.",neutral
Andersen,Original,Die Galoschen des Glücks,fuhr,348,"schrie er und fuhr herab, um ein Sturzbad zu nehmen.",neutral
Andersen,Original,Die Galoschen des Glücks,herab,348,"schrie er und fuhr herab, um ein Sturzbad zu nehmen.",neutral
Andersen,Original,Die Galoschen des Glücks,sturzbad,348,"schrie er und fuhr herab, um ein Sturzbad zu nehmen.",neutral
Andersen,Original,Die Galoschen des Glücks,nehmen,348,"schrie er und fuhr herab, um ein Sturzbad zu nehmen.",neutral
Andersen,Original,Die Galoschen des Glücks,aufwärter,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,stieß,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,lauten,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,schrei,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,angekleideten,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,menschen,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,darin,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,erblickte,349,"Der Aufwärter stieß auch einen lauten Schrei aus, wie er den angekleideten Menschen darin erblickte.",neutral
Andersen,Original,Die Galoschen des Glücks,volontair,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,indeß,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,fassung,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,zuflüsterte,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,gilt,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,wette,350,"Der Volontair hatte indeß so viel Fassung, daß er ihm zuflüsterte: ""Es gilt eine Wette!""",neutral
Andersen,Original,Die Galoschen des Glücks,erste,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,that,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,eigenes,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,zimmer,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,erreichte,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,großes,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,spanisches,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,fliegenpflaster,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,nacken,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,eins,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,rücken,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,hinab,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,legte,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,verrücktheit,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,hinausziehen,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,könne,351,"Aber das Erste, was er that, als er sein eigenes Zimmer erreichte, war, daß er sich ein großes spanisches Fliegenpflaster in den Nacken und eins den Rücken hinab legte, damit die Verrücktheit hinausziehen könne.",neutral
Andersen,Original,Die Galoschen des Glücks,nächsten,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,morgen,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,blutigen,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,rücken,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,galoschen,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,glücks,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,gewonnen,352,"Am nächsten Morgen hatte er einen blutigen Rücken: das war es, was er durch die Galoschen des Glücks gewonnen hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,verwandlung,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,copisten,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,wächter,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,sicher,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,vergessen,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,gedachte,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,inzwischen,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,galoschen,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,gefunden,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,hospital,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,hinausgebracht,353,"V. Die Verwandlung des Copisten

Der Wächter, den wir sicher noch nicht vergessen haben, gedachte inzwischen der Galoschen, die er gefunden und mit nach dem Hospital hinausgebracht hatte.",neutral
Andersen,Original,Die Galoschen des Glücks,holte,354,"Er holte sie ab, aber da weder der Lieutenant noch sonst Jemand in der Straße sie als die seinigen anerkennen wollte, wurden sie auf die Polizei abgeliefert.",neutral
